,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
11920,1197912787081394155,https://www.airbnb.com/rooms/1197912787081394155,2025-06-20,city scrape,Studio Apartment mit Dachterasse,428205909,https://www.airbnb.com/users/show/428205909,Charlotte,2021-10-20,"Berlin, Germany",within a day,90%,52%,f,,1.0,2.0,"['email', 'phone']",t,t,,Köllnische Heide,Neukölln,52.470520640578286,13.452730041309431,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Other stove"", ""Washer"", ""Dryer"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Elevator"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Hot water kettle"", ""Bluetooth sound system"", ""Pets allowed"", ""Hair dryer"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$86.00,3,365,3.0,365.0,0,9,30,30,3,38,3268.0,5.0,5.0,5.0,5.0,1.01
11921,1197926477362517968,https://www.airbnb.com/rooms/1197926477362517968,2025-06-20,city scrape,Studio Apartment Charlottenburg,481910575,https://www.airbnb.com/users/show/481910575,Anthony,2022-10-02,"Berlin, Germany",within an hour,100%,97%,t,,3.0,5.0,['phone'],t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.52316,13.32414,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Keypad"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Waterfront"", ""Hot water kettle"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Induction stove"", ""Dining table"", ""Room-darkening shades"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$116.00,1,365,1.0,365.0,11,41,71,157,46,255,29580.0,4.78,4.78,4.7,4.61,4.19
11922,1197937650182961399,https://www.airbnb.com/rooms/1197937650182961399,2025-06-20,city scrape,Smart and cosy studio,588909322,https://www.airbnb.com/users/show/588909322,Uzair,2024-07-10,,,,,f,,1.0,1.0,"['email', 'phone']",f,t,,Oberschöneweide,Treptow - Köpenick,52.4637136,13.517782,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Kitchen"", ""Smoke alarm""]",$63.00,92,365,92.0,365.0,30,60,90,90,0,0,0.0,,,,,
11924,1198401293341321638,https://www.airbnb.com/rooms/1198401293341321638,2025-06-20,city scrape,Apartamento Top  Muggelseedamm,481080806,https://www.airbnb.com/users/show/481080806,Janiceli,2022-09-26,,,,50%,f,,1.0,3.0,['phone'],t,t,,Friedrichshagen,Treptow - Köpenick,52.44670439999999,13.6235383,Private room in rental unit,Private room,1,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""First aid kit"", ""TV"", ""Smoke alarm"", ""Lock on bedroom door"", ""Washer"", ""Kitchen""]",$105.00,1,365,1.0,365.0,29,59,89,269,0,0,0.0,,,,,
11927,1198512679268315084,https://www.airbnb.com/rooms/1198512679268315084,2025-06-20,city scrape,Designer Apartment mit 2 Betten & 2 Schlafcouches,589101408,https://www.airbnb.com/users/show/589101408,Muhamed Servet,2024-07-11,"Berlin, Germany",within an hour,100%,92%,f,,1.0,2.0,['phone'],t,t,,Britz,Neukölln,52.45576,13.44308,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,3.0,"[""Iron"", ""Wifi"", ""Oven"", ""Washer"", ""TV"", ""Dryer"", ""Freezer"", ""Cooking basics"", ""Sound system"", ""Baking sheet"", ""Bread maker"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Trash compactor"", ""Hangers"", ""Fire extinguisher"", ""Clothing storage"", ""Hot water kettle"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Books and reading material"", ""Stove"", ""Extra pillows and blankets"", ""Host greets you"", ""Dishwasher"", ""Coffee maker"", ""Heating"", ""Exercise equipment"", ""Room-darkening shades"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$120.00,2,365,2.0,365.0,22,48,78,166,12,151,18120.0,5.0,5.0,4.83,4.83,1.34
11937,1199374819995063699,https://www.airbnb.com/rooms/1199374819995063699,2025-06-21,previous scrape,Not Available,589443762,https://www.airbnb.com/users/show/589443762,S.,2024-07-12,,,,0%,f,,1.0,1.0,['phone'],t,f,,Wedding Zentrum,Mitte,52.55019619999999,13.3639085,Private room in rental unit,Private room,2,,1 shared bath,,,"[""Wifi"", ""Paid parking on premises"", ""TV"", ""Lock on bedroom door"", ""Indoor fireplace"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",,1,365,1.0,365.0,0,0,0,0,0,0,,,,,,
11938,1199707505762903993,https://www.airbnb.com/rooms/1199707505762903993,2025-06-20,city scrape,Zimmer mit Privatbad,405104407,https://www.airbnb.com/users/show/405104407,Constanze,2021-06-03,"Berlin, Germany",within a few hours,100%,90%,t,,1.0,1.0,"['email', 'phone']",t,t,,Wedding Zentrum,Mitte,52.540386264842994,13.360792652430332,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Outdoor playground"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Freezer"", ""Children\u2019s dinnerware"", ""Cooking basics"", ""Elevator"", ""Baking sheet"", ""Paid street parking off premises"", ""Free dryer"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Window guards"", ""Body soap"", ""Smoking allowed"", ""Hangers"", ""Children\u2019s books and toys for ages 0-2 years old"", ""Paid parking on premises"", ""Kitchen"", ""Other induction stove"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Board games"", ""Pets allowed"", ""Coffee"", ""Shared patio or balcony"", ""Hair dryer"", ""Changing table - always at the listing"", ""Outlet covers"", ""Heating"", ""Dishwasher"", ""Coffee maker"", ""Dining table"", ""BBQ grill"", ""Room-darkening shades"", ""Children's playroom"", ""High chair - always at the listing"", ""Toaster"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$84.00,1,1125,1.0,1125.0,23,53,79,256,15,189,15876.0,5.0,5.0,4.93,4.93,1.36
11940,1200026608026068122,https://www.airbnb.com/rooms/1200026608026068122,2025-06-20,city scrape,Furnished apartment with parking,503278438,https://www.airbnb.com/users/show/503278438,Husam,2023-02-28,,,,,f,,1.0,1.0,"['email', 'phone']",t,t,,Parkviertel,Mitte,52.56183,13.33501,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Free parking on premises"", ""Wifi"", ""TV"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$63.00,120,700,120.0,700.0,28,58,88,179,0,0,0.0,,,,,
11941,1200035054585538533,https://www.airbnb.com/rooms/1200035054585538533,2025-06-21,city scrape,Berlin Mitte’de konfor,589635072,https://www.airbnb.com/users/show/589635072,Serhat Sinan,2024-07-13,,a few days or more,10%,10%,f,,1.0,1.0,['phone'],f,t,,Alexanderplatz,Mitte,52.5328394,13.3802598,Entire rental unit,Entire home/apt,2,1.0,1 bath,2.0,4.0,"[""Pets allowed"", ""Wifi"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""First aid kit"", ""TV"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$99.00,1,365,1.4,365.0,11,31,53,320,0,0,0.0,,,,,
11943,1200493687884611826,https://www.airbnb.com/rooms/1200493687884611826,2025-06-20,city scrape,Zimmer im Grünen,583422405,https://www.airbnb.com/users/show/583422405,Claudia,2024-06-14,"Berlin, Germany",within an hour,100%,86%,f,,2.0,2.0,"['email', 'phone']",t,t,,Mahlsdorf,Marzahn - Hellersdorf,52.51883062836584,13.624397471464937,Private room in bed and breakfast,Private room,2,0.5,Private half-bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Paid washer \u2013 In building"", ""Oven"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Sound system"", ""Baking sheet"", ""Bread maker"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Paid crib - available upon request"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Microwave"", ""Barbecue utensils"", ""Portable fans"", ""Hot water kettle"", ""Books and reading material"", ""Stove"", ""Board games"", ""Pets allowed"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, 5-10 years old, and 10+ years old"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Coffee maker"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$41.00,1,7,1.0,7.0,0,18,31,31,5,63,2583.0,5.0,4.8,5.0,4.8,0.5
11945,1200574741731355687,https://www.airbnb.com/rooms/1200574741731355687,2025-06-20,city scrape,Großes Zimmer im Grünen,510627278,https://www.airbnb.com/users/show/510627278,Caroline,2023-04-18,"Berlin, Germany",within a few hours,100%,100%,f,,4.0,4.0,['phone'],t,t,,Ostpreußendamm,Steglitz - Zehlendorf,52.43516868247836,13.32208971979856,Private room in home,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$35.00,92,182,92.0,182.0,0,18,48,323,0,0,0.0,,,,,
11946,1200580285612552188,https://www.airbnb.com/rooms/1200580285612552188,2025-06-20,city scrape,Dachzimmer mit Blick ins Grüne,510627278,https://www.airbnb.com/users/show/510627278,Caroline,2023-04-18,"Berlin, Germany",within a few hours,100%,100%,f,,4.0,4.0,['phone'],t,t,,Ostpreußendamm,Steglitz - Zehlendorf,52.436516500788336,13.323109024117294,Private room in home,Private room,1,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$33.00,92,182,92.0,182.0,0,18,48,323,0,0,0.0,,,,,
11948,1200629162152108832,https://www.airbnb.com/rooms/1200629162152108832,2025-06-20,city scrape,luxury apartment in the center,512573083,https://www.airbnb.com/users/show/512573083,Ola,2023-05-01,,a few days or more,43%,72%,f,,5.0,5.0,"['email', 'phone']",t,t,,Prenzlauer Berg Ost,Pankow,52.52793787559021,13.452597708265772,Entire rental unit,Entire home/apt,7,1.0,1 bath,2.0,5.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Other stove"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Sound system"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""Clothing storage: closet"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Microwave"", ""Hot water kettle"", ""Pets allowed"", ""Piano"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$270.00,2,365,2.0,365.0,30,60,90,365,3,38,10260.0,4.33,4.67,4.33,3.67,0.27
11949,1200676423358952889,https://www.airbnb.com/rooms/1200676423358952889,2025-06-21,city scrape,MADzzz 1/ X Loft Art Design 3 BR Factory Kreuzberg,550988600,https://www.airbnb.com/users/show/550988600,Darius,2023-12-14,"Berlin, Germany",within an hour,100%,100%,f,,6.0,6.0,"['email', 'phone']",t,t,,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.49983516649595,13.412466524438182,Entire loft,Entire home/apt,6,2.0,2 baths,3.0,1.0,"[""Iron"", ""Noise decibel monitors on property"", ""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Laundromat nearby"", ""Hot water"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Other induction stove"", ""Clothing storage"", ""Housekeeping - available at extra cost"", ""Hot water kettle"", ""Essentials"", ""Books and reading material"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$575.00,5,1125,5.0,1106.6,18,48,78,353,16,202,116150.0,4.38,4.88,4.56,4.38,1.56
11955,1202053406525682307,https://www.airbnb.com/rooms/1202053406525682307,2025-06-20,city scrape,Garden Suite Berlin City West,586029116,https://www.airbnb.com/users/show/586029116,Joshua Mustafa,2024-06-27,,within an hour,88%,100%,f,,7.0,7.0,"['email', 'phone', 'work_email']",t,t,,Schmargendorf,Charlottenburg-Wilm.,52.4708643,13.2790659,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Refrigerator"", ""Crib"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Stove"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Dishwasher"", ""Dishes and silverware""]",$145.00,1,90,4.0,350.9,13,29,52,121,4,50,7250.0,4.5,4.5,5.0,4.25,0.48
11956,1202061711996180378,https://www.airbnb.com/rooms/1202061711996180378,2025-06-20,city scrape,Garden Suite 135m2 Berlin Grunewald,586029116,https://www.airbnb.com/users/show/586029116,Joshua Mustafa,2024-06-27,,within an hour,88%,100%,f,,7.0,7.0,"['email', 'phone', 'work_email']",t,t,,Schmargendorf,Charlottenburg-Wilm.,52.4708643,13.2790659,Entire rental unit,Entire home/apt,4,0.0,0 baths,2.0,2.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Washer"", ""Hot water"", ""TV"", ""Freezer"", ""Lockbox"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Crib"", ""Hangers"", ""Fire extinguisher"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Dishwasher"", ""Kitchen""]",$155.00,1,90,4.0,350.9,3,14,20,70,1,13,2015.0,1.0,3.0,3.0,1.0,0.46
11957,1202067569037516535,https://www.airbnb.com/rooms/1202067569037516535,2025-06-20,city scrape,Luxus-Suite Berlin City West,586029116,https://www.airbnb.com/users/show/586029116,Joshua Mustafa,2024-06-27,,within an hour,88%,100%,f,,7.0,7.0,"['email', 'phone', 'work_email']",t,t,,Schmargendorf,Charlottenburg-Wilm.,52.4708643,13.2790659,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Refrigerator"", ""Bed linens"", ""Crib"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Dishes and silverware""]",$136.00,1,90,4.0,350.9,1,7,14,51,10,126,17136.0,4.7,4.5,4.4,4.6,1.0
11958,1202089005203992590,https://www.airbnb.com/rooms/1202089005203992590,2025-06-20,city scrape,2-room luxury apartment in Berlin City West,586029116,https://www.airbnb.com/users/show/586029116,Joshua Mustafa,2024-06-27,,within an hour,88%,100%,f,,7.0,7.0,"['email', 'phone', 'work_email']",t,t,,Schmargendorf,Charlottenburg-Wilm.,52.4708643,13.2790659,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Refrigerator"", ""Crib"", ""Body soap"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Dishwasher"", ""Dishes and silverware""]",$133.00,1,90,4.0,350.9,10,20,39,108,0,0,0.0,,,,,
11959,1202092069746878744,https://www.airbnb.com/rooms/1202092069746878744,2025-06-20,city scrape,3-room luxury apartment in Berlin City West,586029116,https://www.airbnb.com/users/show/586029116,Joshua Mustafa,2024-06-27,,within an hour,88%,100%,f,,7.0,7.0,"['email', 'phone', 'work_email']",t,t,,Schmargendorf,Charlottenburg-Wilm.,52.4708643,13.2790659,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""TV"", ""Freezer"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Refrigerator"", ""Bed linens"", ""Crib"", ""Bidet"", ""Hangers"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Stove"", ""Pets allowed"", ""Coffee"", ""Conditioner"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Dishes and silverware""]",$143.00,1,90,4.0,350.9,11,13,27,77,3,38,5434.0,4.0,3.33,5.0,4.0,0.32
11960,1202107526396587573,https://www.airbnb.com/rooms/1202107526396587573,2025-06-20,city scrape,Ruhige wunderschöne 101m2 Wohnung zentral gelegen,387159691,https://www.airbnb.com/users/show/387159691,Henrike Marie,2021-02-03,"Berlin, Germany",within a few hours,100%,0%,f,,1.0,3.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nordwest,Pankow,52.552211460083,13.406251728543811,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""Freezer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Clothing storage: closet, wardrobe, and dresser"", ""Books and reading material"", ""Stove"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Dishes and silverware""]",$130.00,1,365,1.7,365.0,0,9,30,34,0,0,0.0,,,,,
11963,1202284983953487611,https://www.airbnb.com/rooms/1202284983953487611,2025-06-21,city scrape,MADzzz  0/X Loft Art Design 3 BR Factory,550988600,https://www.airbnb.com/users/show/550988600,Darius,2023-12-14,"Berlin, Germany",within an hour,100%,100%,f,,6.0,6.0,"['email', 'phone']",t,t,,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.50156217260004,13.412927904593689,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Iron"", ""Noise decibel monitors on property"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Shared backyard"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Other induction stove"", ""Clothing storage"", ""Housekeeping - available at extra cost"", ""Hot water kettle"", ""Essentials"", ""Books and reading material"", ""Conditioner"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$523.00,5,1125,5.0,1125.0,17,47,77,352,16,202,105646.0,4.25,4.44,4.38,4.19,1.47
11974,1203863255601523466,https://www.airbnb.com/rooms/1203863255601523466,2025-06-21,city scrape,MADzzz 3/ X Loft Art Design 3 BR Factory Kreuzberg,550988600,https://www.airbnb.com/users/show/550988600,Darius,2023-12-14,"Berlin, Germany",within an hour,100%,100%,f,,6.0,6.0,"['email', 'phone']",t,t,,Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.50182,13.41273,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,"[""Iron"", ""Noise decibel monitors on property"", ""Cleaning products"", ""Wifi"", ""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Fire extinguisher"", ""Housekeeping - available at extra cost"", ""Essentials"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Standalone high chair - available upon request"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$546.00,1,1125,4.9,1125.0,14,37,67,342,19,239,130494.0,4.79,4.89,4.84,4.68,1.73
11976,1203970282600359877,https://www.airbnb.com/rooms/1203970282600359877,2025-06-20,city scrape,Berlin City 102,543714208,https://www.airbnb.com/users/show/543714208,Murat,2023-10-27,"Berlin, Germany",within an hour,96%,99%,f,,5.0,23.0,['phone'],t,t,,Moabit West,Mitte,52.53105792443429,13.3335662876188,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Iron"", ""Wifi"", ""Hot water"", ""TV"", ""Cooking basics"", ""Lockbox"", ""Self check-in"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Crib"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Fire extinguisher"", ""Clothing storage"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Stove"", ""Pets allowed"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Heating"", ""Kitchen"", ""Dishes and silverware""]",$67.00,1,365,1.0,1125.0,7,37,65,336,13,164,10988.0,4.08,4.54,4.31,4.15,1.35
11977,1204122427747091389,https://www.airbnb.com/rooms/1204122427747091389,2025-06-20,city scrape,The Circus Living | Groundfloor Studio Apartment,545723811,https://www.airbnb.com/users/show/545723811,The Circus Living,2023-11-09,"Berlin, Germany",within an hour,95%,100%,f,,11.0,11.0,"['email', 'phone']",t,t,,Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51263,13.42701,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Washer"", ""Dryer"", ""TV"", ""Cooking basics"", ""Elevator"", ""Self check-in"", ""Bathtub"", ""Smoke alarm"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Building staff"", ""Hangers"", ""Paid parking on premises"", ""Safe"", ""Fire extinguisher"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Coffee"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Mini fridge"", ""Room-darkening shades"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$136.00,1,365,2.0,2.0,4,23,23,23,2,25,3400.0,4.5,4.5,4.5,4.5,0.27
11978,1204239810742671112,https://www.airbnb.com/rooms/1204239810742671112,2025-06-21,city scrape,Centrally located new apartment,530251521,https://www.airbnb.com/users/show/530251521,Gian Marco,2023-08-06,"Berlin, Germany",,,,f,,1.0,1.0,['phone'],t,t,,Brunnenstr. Süd,Mitte,52.53335,13.40683,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""TV"", ""Smoke alarm"", ""Exercise equipment"", ""Washer"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen""]",$102.00,192,365,192.0,365.0,30,60,90,365,0,0,0.0,,,,,
11980,1204418820641456708,https://www.airbnb.com/rooms/1204418820641456708,2025-06-20,city scrape,Rooftop Apartment am Schloss Charlottenburg,410838596,https://www.airbnb.com/users/show/410838596,Loan,2021-07-04,,a few days or more,10%,0%,f,,2.0,3.0,['phone'],t,t,,Schloß Charlottenburg,Charlottenburg-Wilm.,52.51405342532415,13.288999008787853,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Wifi"", ""TV"", ""Smoke alarm"", ""Indoor fireplace"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$216.00,3,365,3.0,365.0,24,54,80,345,0,0,0.0,,,,,
