,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
8838,797865328816858971,https://www.airbnb.com/rooms/797865328816858971,2025-06-20,city scrape,Central bright apartment in hip area,21160000,https://www.airbnb.com/users/show/21160000,Elena,2014-09-10,"Athens, Greece",within a day,100%,100%,f,,2.0,3.0,"['email', 'phone']",t,t,,Pankow Süd,Pankow,52.55393,13.4216,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Pets allowed"", ""Shared patio or balcony"", ""Outdoor furniture"", ""Wifi"", ""Paid parking on premises"", ""Coffee maker"", ""Heating"", ""TV"", ""Smoke alarm"", ""Washer"", ""Refrigerator"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$76.00,92,365,92.0,365.0,17,29,46,321,0,0,0.0,,,,,
8855,800444888088799566,https://www.airbnb.com/rooms/800444888088799566,2025-06-21,city scrape,spacious 2 bedroom apartment,495111045,https://www.airbnb.com/users/show/495111045,Christian,2023-01-09,,within a day,71%,100%,f,,3.0,3.0,['phone'],t,t,"Berlin, Germany",Alexanderplatz,Mitte,52.5258256435428,13.40609034643459,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Free parking on premises"", ""Wifi"", ""Hair dryer"", ""Dishwasher"", ""Clothing storage"", ""Dining table"", ""Washer"", ""Hot water"", ""TV"", ""Smoke alarm"", ""Bed linens"", ""Electric stove"", ""Siemens refrigerator"", ""Central heating"", ""Dedicated workspace"", ""Kitchen"", ""Cooking basics"", ""Dishes and silverware""]",$79.00,92,712,92.0,1125.0,0,17,47,322,2,255,20145.0,5.0,5.0,5.0,5.0,0.19
8856,800505609368394124,https://www.airbnb.com/rooms/800505609368394124,2025-06-20,city scrape,Feel at home in Wedding,27710481,https://www.airbnb.com/users/show/27710481,Daisy,2015-02-13,"Berlin, Germany",within a day,60%,40%,f,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Tempelhof,Tempelhof - Schöneberg,52.458876708350495,13.388281485432117,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Iron"", ""Wifi"", ""Children\u2019s books and toys"", ""Washer"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Free parking on premises"", ""Self check-in"", ""Pack \u2019n play/Travel crib"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Crib"", ""Paid parking on premises"", ""Baby bath"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$74.00,3,7,4.0,7.0,24,54,84,85,34,164,12136.0,4.71,4.29,4.71,4.71,1.66
8861,801512064531790001,https://www.airbnb.com/rooms/801512064531790001,2025-06-21,city scrape,Grandioser Ausblick in Berlin Mitte,495383048,https://www.airbnb.com/users/show/495383048,Katrin,2023-01-10,,within a day,60%,24%,f,,1.0,1.0,"['email', 'phone']",t,t,,Brunnenstr. Süd,Mitte,52.53593,13.38059,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Outdoor playground"", ""Hot water"", ""EV charger"", ""Freezer"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""City skyline view"", ""Children\u2019s dinnerware"", ""Central heating"", ""Alverde shampoo"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Bed linens"", ""Oranier Dessauer oven"", ""Single level home"", ""Hangers"", ""Weleda body soap"", ""Kitchen"", ""Shared backyard \u2013 Not fully fenced"", ""Clothing storage: wardrobe and dresser"", ""Hot water kettle"", ""Siemens refrigerator"", ""Essentials"", ""Drying rack for clothing"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Park view"", ""Gas stove"", ""Courtyard view"", ""Extra pillows and blankets"", ""Piano"", ""Hair dryer"", ""Changing table - always at the listing"", ""Dishwasher"", ""Alverde conditioner"", ""Dining table"", ""Room-darkening shades"", ""Children's playroom"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Folding or convertible high chair - always at the listing"", ""Wine glasses"", ""Dishes and silverware""]",$144.00,5,35,5.2,35.0,15,27,57,57,9,50,7200.0,5.0,5.0,5.0,4.67,0.34
8862,802046680775881096,https://www.airbnb.com/rooms/802046680775881096,2025-06-20,city scrape,Perfect location Perfect for families,33216537,https://www.airbnb.com/users/show/33216537,Elad,2015-05-12,"Berlin, Germany",within a day,80%,28%,f,,1.0,1.0,"['email', 'phone']",t,t,,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.49433,13.42053,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,3.0,"[""Cleaning products"", ""Wifi"", ""Hot water"", ""Washer"", ""Dryer"", ""TV"", ""Central heating"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Clothing storage"", ""Essentials"", ""Pets allowed"", ""Hair dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$145.00,7,365,22.2,365.0,10,40,70,345,4,28,4060.0,5.0,4.75,5.0,4.5,0.17
8868,802719130820676081,https://www.airbnb.com/rooms/802719130820676081,2025-06-21,city scrape,Dachgeschosswohnung im Schillerkiez,4585116,https://www.airbnb.com/users/show/4585116,Josefine,2013-01-04,"Berlin, Germany",within a day,100%,50%,f,,1.0,1.0,"['email', 'phone']",t,t,,Neuköllner Mitte/Zentrum,Neukölln,52.47734,13.42679,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Ceiling fan"", ""Elevator"", ""Wifi"", ""Free street parking"", ""Free dryer \u2013 In unit"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Room-darkening shades"", ""Hot water kettle"", ""Central heating"", ""Dishwasher"", ""Kitchen"", ""Single level home"", ""Stove""]",$206.00,1,30,1.0,30.0,0,19,19,156,3,38,7828.0,5.0,5.0,5.0,5.0,0.27
8874,805051209645961255,https://www.airbnb.com/rooms/805051209645961255,2025-06-21,city scrape,Beautiful Retreat,121973598,https://www.airbnb.com/users/show/121973598,Peter,2017-03-22,,within a day,86%,39%,f,,1.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.514088704482454,13.458133311639404,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Washer"", ""Central heating"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Dm body soap"", ""Smoke alarm"", ""Bed linens"", ""Hangers"", ""Drying rack for clothing"", ""Essentials"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$182.00,2,60,2.0,60.0,1,1,7,7,6,38,6916.0,5.0,5.0,5.0,4.83,0.21
8875,805482484168187449,https://www.airbnb.com/rooms/805482484168187449,2025-06-20,city scrape,"Groß, zentral, direkt am Park",442892853,https://www.airbnb.com/users/show/442892853,Nadine,2022-01-31,,within a day,80%,84%,f,,5.0,8.0,"['email', 'phone']",t,t,,Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,52.52437809109366,13.442895034594036,Entire rental unit,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Iron"", ""TV with Chromecast"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Children\u2019s books and toys"", ""Washer"", ""Hot water"", ""Sound system"", ""Patio or balcony"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single level home"", ""Hammock"", ""Long term stays allowed"", ""Hangers"", ""Clothing storage"", ""Hot water kettle"", ""Cleaning available during stay"", ""Private entrance"", ""Books and reading material"", ""Stove"", ""Pets allowed"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Piano"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Exercise equipment"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$126.00,3,365,3.0,365.0,0,10,27,249,4,50,6300.0,5.0,4.75,4.75,5.0,1.02
8876,805537947667596962,https://www.airbnb.com/rooms/805537947667596962,2025-06-20,city scrape,City West 3 Room Apartment,430095661,https://www.airbnb.com/users/show/430095661,Hanna,2021-11-02,"Berlin, Germany",within a day,100%,67%,t,,2.0,2.0,"['email', 'phone']",t,t,,Volkspark Wilmersdorf,Charlottenburg-Wilm.,52.4800873,13.3271804,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Sound system"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Hangers"", ""Safe"", ""Clothing storage"", ""Hot water kettle"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Exercise equipment"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$132.00,7,365,7.0,365.0,0,0,3,66,6,84,11088.0,5.0,5.0,5.0,5.0,0.57
8889,806338382950624593,https://www.airbnb.com/rooms/806338382950624593,2025-06-21,previous scrape,Spacious rooftop flat in FHain,789769,https://www.airbnb.com/users/show/789769,Anastasia,2011-07-07,"Berlin, Germany",within a day,100%,100%,f,,1.0,2.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Frankfurter Allee Nord,Friedrichshain-Kreuzberg,52.52331,13.45229,Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Lockbox"", ""Sound system"", ""Free parking on premises"", ""Self check-in"", ""Bathtub"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Hangers"", ""Portable fans"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Coffee"", ""Extra pillows and blankets"", ""Hair dryer"", ""Coffee maker"", ""Exercise equipment: free weights, yoga mat"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",,3,365,3.0,365.0,0,0,0,0,4,13,,5.0,5.0,4.75,4.75,0.19
8896,808104455555509096,https://www.airbnb.com/rooms/808104455555509096,2025-06-21,city scrape,l o v e  a t  f i r s t  s i g h t,10537681,https://www.airbnb.com/users/show/10537681,Heike,2013-12-10,"Berlin, Germany",within a day,67%,83%,t,Friedrichshain,2.0,2.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Alexanderplatz,Mitte,52.5277138,13.4045094,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Outdoor shower"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Laundromat nearby"", ""Hot water"", ""TV"", ""Freezer"", ""City skyline view"", ""Central heating"", ""Sun loungers"", ""Siemens stainless steel oven"", ""Cooking basics"", ""Outdoor furniture"", ""Elevator"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""Single level home"", ""Ethernet connection"", ""Shampoo"", ""Exercise equipment: free weights"", ""Long term stays allowed"", ""Hangers"", ""Weleda body soap"", ""Clothing storage"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""Backyard"", ""Hot water kettle"", ""Samsung side by side refrigerator"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Coffee"", ""Extra pillows and blankets"", ""Ruark sound system with Bluetooth and aux"", ""Luggage dropoff allowed"", ""Hair dryer"", ""BBQ grill"", ""Host greets you"", ""Alverde conditioner"", ""Dining table"", ""Siemens stove"", ""Room-darkening shades"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dishwasher"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$132.00,5,90,5.0,90.0,0,0,0,63,3,13,1716.0,5.0,4.67,5.0,4.67,0.11
8918,812352710482230817,https://www.airbnb.com/rooms/812352710482230817,2025-06-21,city scrape,Helles Studio in bester Lage,10480350,https://www.airbnb.com/users/show/10480350,Johanna,2013-12-07,"Berlin, Germany",within a day,100%,75%,f,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Brunnenstr. Süd,Mitte,52.53673,13.40204,Entire condo,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Cleaning products"", ""Wifi"", ""Hot water"", ""Freezer"", ""Shared backyard"", ""Central heating"", ""Cooking basics"", ""Lockbox"", ""Electric stove"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Single oven"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Hair dryer"", ""Dishwasher"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Clothing storage: dresser"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$95.00,3,40,3.7,40.0,0,15,15,15,13,38,3610.0,5.0,5.0,4.92,4.77,0.51
8928,813621547131911652,https://www.airbnb.com/rooms/813621547131911652,2025-06-20,city scrape,Altbau mit Balkon im Prenzlberg,244874666,https://www.airbnb.com/users/show/244874666,Annabella,2019-02-23,"Berlin, Germany",within a day,50%,53%,t,,1.0,1.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nord,Pankow,52.54269145684325,13.43852092533945,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Hair dryer"", ""Shower gel"", ""Hot water"", ""Washer"", ""TV"", ""Smoke alarm"", ""Shampoo"", ""Central heating"", ""Bluetooth sound system"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Body soap"", ""Dishes and silverware""]",$136.00,2,31,2.0,31.0,0,0,13,100,14,88,11968.0,4.93,4.5,4.93,4.79,0.62
8951,818043009465522204,https://www.airbnb.com/rooms/818043009465522204,2025-06-21,city scrape,Calm down in Berlins heart,395115713,https://www.airbnb.com/users/show/395115713,Jan,2021-04-01,"Berlin, Germany",within a day,75%,7%,f,,1.0,1.0,['phone'],t,t,,Brunnenstr. Süd,Mitte,52.53478,13.39388,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Wifi"", ""Washer"", ""TV"", ""Dryer"", ""Dedicated workspace"", ""Cooking basics"", ""Patio or balcony"", ""Bathtub"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""Paid parking on premises"", ""Drying rack for clothing"", ""Pets allowed"", ""Host greets you"", ""Hair dryer"", ""Induction stove"", ""Indoor fireplace"", ""Dishwasher"", ""Blender"", ""Kitchen""]",$131.00,3,30,3.0,30.0,29,59,89,89,8,50,6550.0,4.75,4.0,5.0,4.13,0.36
8957,818763915041008727,https://www.airbnb.com/rooms/818763915041008727,2025-06-20,city scrape,"Room in Berlin, Germany",242431699,https://www.airbnb.com/users/show/242431699,Nicolas,2019-02-11,"Berlin, Germany",within a day,80%,80%,f,,1.0,1.0,"['email', 'phone']",t,t,,Helmholtzplatz,Pankow,52.54417017391779,13.423002512218575,Private room in condo,Private room,2,1.0,1 private bath,0.0,1.0,"[""Wifi"", ""Oven"", ""TV"", ""Washer"", ""Freezer"", ""Dedicated workspace"", ""Cooking basics"", ""Baking sheet"", ""Carbon monoxide alarm"", ""First aid kit"", ""Rice maker"", ""Smoke alarm"", ""Refrigerator"", ""Fire extinguisher"", ""Microwave"", ""Barbecue utensils"", ""Hot water kettle"", ""Stove"", ""Coffee"", ""Host greets you"", ""Coffee maker"", ""BBQ grill"", ""Exercise equipment"", ""Toaster"", ""Dishwasher"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$64.00,1,50,1.0,50.0,2,2,16,271,4,50,3200.0,5.0,4.75,5.0,4.75,1.56
8990,822505392697257351,https://www.airbnb.com/rooms/822505392697257351,2025-06-20,city scrape,"2,5 Zimmer Wohnung Berlin",207217823,https://www.airbnb.com/users/show/207217823,Luka,2018-08-03,Germany,within a day,50%,33%,f,,1.0,1.0,"['email', 'phone']",t,t,,Tempelhof,Tempelhof - Schöneberg,52.46776927012766,13.383177040865624,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Other gas stove"", ""Oven"", ""TV"", ""Washer"", ""Hot water"", ""Central heating"", ""Sound system"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Microwave"", ""Books and reading material"", ""Host greets you"", ""Dining table"", ""Exercise equipment"", ""Game console: PS4"", ""Dedicated workspace"", ""Kitchen""]",$64.00,92,180,92.0,1125.0,29,59,89,364,1,184,11776.0,5.0,5.0,5.0,5.0,0.58
8991,822797198961937747,https://www.airbnb.com/rooms/822797198961937747,2025-06-20,city scrape,Tolles Zimmer im Prenzlauer Berg,462524346,https://www.airbnb.com/users/show/462524346,Linda,2022-06-04,,within a day,50%,48%,f,,1.0,3.0,"['email', 'phone']",t,f,"Berlin, Germany",Prenzlauer Berg Süd,Pankow,52.53831,13.42659,Private room in rental unit,Private room,2,0.5,Shared half-bath,1.0,1.0,"[""Wifi"", ""Smoke alarm"", ""Lock on bedroom door"", ""Washer"", ""Kitchen""]",$70.00,1,365,1.0,365.0,18,45,58,185,8,63,4410.0,5.0,4.88,5.0,4.75,0.59
8992,822941107460488841,https://www.airbnb.com/rooms/822941107460488841,2025-06-21,city scrape,Bright Altbau in Kreuzberg,500280791,https://www.airbnb.com/users/show/500280791,Aliaa,2023-02-09,,within a day,70%,30%,f,,1.0,1.0,"['email', 'phone']",t,t,,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.49095711835677,13.388373506751488,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Oven"", ""Washer"", ""Hot water"", ""Central heating"", ""Dedicated workspace"", ""Cooking basics"", ""Shower gel"", ""Paid parking lot off premises"", ""Bed linens"", ""Microwave"", ""Coffee maker: espresso machine"", ""Hot water kettle"", ""Essentials"", ""Coffee"", ""Gas stove"", ""Mini fridge"", ""Dining table"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$162.00,4,365,4.0,365.0,2,21,51,51,14,88,14256.0,4.93,4.86,5.0,4.79,0.56
8994,823783603444874955,https://www.airbnb.com/rooms/823783603444874955,2025-06-21,city scrape,Charmante & zentrale Wohnung mit Balkon,19634836,https://www.airbnb.com/users/show/19634836,Yvonne,2014-08-07,"Leopoldshöhe, Germany",within a day,100%,63%,f,,1.0,5.0,"['email', 'phone']",t,t,,Prenzlauer Berg Südwest,Pankow,52.5355740174377,13.407831529343843,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,0.0,"[""Wifi"", ""Paid parking on premises"", ""Washer"", ""Dedicated workspace"", ""Kitchen""]",$120.00,2,365,2.0,365.0,1,1,10,10,4,25,3000.0,5.0,5.0,5.0,4.75,0.3
8997,824382136428757268,https://www.airbnb.com/rooms/824382136428757268,2025-06-20,city scrape,Studio in Nordberlin,308936807,https://www.airbnb.com/users/show/308936807,Patrick,2019-11-12,"Berlin, Germany",within a day,50%,0%,f,,1.0,2.0,"['email', 'phone']",t,f,,West 3,Reinickendorf,52.60047671622849,13.290135043084913,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Laundromat nearby"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Central heating"", ""Lockbox"", ""Free parking on premises"", ""DM body soap"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Single level home"", ""Window guards"", ""Long term stays allowed"", ""Mosquito net"", ""Hangers"", ""Fire extinguisher"", ""Shared backyard \u2013 Not fully fenced"", ""Crib - available upon request"", ""Private living room"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Outlet covers"", ""Dining table"", ""Bikes"", ""DM conditioner"", ""Room-darkening shades"", ""Standalone high chair - available upon request"", ""Dedicated workspace"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""DM shampoo""]",$69.00,2,5,2.0,5.0,29,59,89,89,1,0,0.0,5.0,5.0,5.0,5.0,0.04
9000,824571235549300067,https://www.airbnb.com/rooms/824571235549300067,2025-06-21,city scrape,Dein Zuhause in Stadtlage,479320993,https://www.airbnb.com/users/show/479320993,Paul,2022-09-13,,within a day,71%,100%,t,,2.0,2.0,"['email', 'phone']",t,t,,Prenzlauer Berg Südwest,Pankow,52.53338131544398,13.414651081314274,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wifi"", ""Self check-in"", ""Hair dryer"", ""Smoke alarm"", ""Dedicated workspace"", ""Lockbox""]",$139.00,92,365,92.0,365.0,30,60,90,180,1,0,0.0,2.0,4.0,5.0,3.0,0.06
9012,826681294814740063,https://www.airbnb.com/rooms/826681294814740063,2025-06-20,city scrape,Cozy Room in the Heart of Berlin,308541988,https://www.airbnb.com/users/show/308541988,Anna,2019-11-10,"Berlin, Germany",within a day,100%,72%,t,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Karl-Marx-Allee-Süd,Friedrichshain-Kreuzberg,52.51027,13.4394,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wifi"", ""Outdoor playground"", ""Hot water"", ""Lock on bedroom door"", ""EV charger"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Paid parking lot off premises"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Bidet"", ""Hangers"", ""Radiant heating"", ""Microwave"", ""Hot water kettle"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Courtyard view"", ""Conditioner"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Room-darkening shades""]",$71.00,1,90,1.0,90.0,9,39,69,70,63,227,16117.0,4.89,4.76,4.84,4.59,2.32
9018,827512903801349124,https://www.airbnb.com/rooms/827512903801349124,2025-06-20,city scrape,Charmante Wohnung in Schöneberg,18855893,https://www.airbnb.com/users/show/18855893,Johannes,2014-07-25,"Berlin, Germany",within a day,90%,71%,t,,1.0,1.0,['email'],t,t,,Schöneberg-Süd,Tempelhof - Schöneberg,52.48105,13.34037,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Outdoor playground"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Lockbox"", ""Clothing storage: closet and wardrobe"", ""Baking sheet"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Crib"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""52 inch HDTV with Amazon Prime Video, Netflix"", ""Portable fans"", ""Fast wifi \u2013 241 Mbps"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Air conditioning"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$146.00,3,1125,3.0,1125.0,1,1,13,14,67,255,37230.0,4.99,4.96,4.79,4.85,2.37
9024,829356727420550161,https://www.airbnb.com/rooms/829356727420550161,2025-06-20,city scrape,Room in Treptow for 1 person,19019034,https://www.airbnb.com/users/show/19019034,Markus,2014-07-28,"Berlin, Germany",within a day,80%,88%,f,,2.0,2.0,"['email', 'phone']",t,t,,Karlshorst,Lichtenberg,52.482947,13.507225,Private room in rental unit,Private room,1,1.0,1 private bath,1.0,1.0,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Hot water"", ""Washer"", ""Lock on bedroom door"", ""Central heating"", ""Cooking basics"", ""Elevator"", ""Bathtub"", ""Shower gel"", ""Smoke alarm"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Hot water kettle"", ""Essentials"", ""Shared patio or balcony"", ""Extra pillows and blankets"", ""Host greets you"", ""Dining table"", ""Exercise equipment"", ""Room-darkening shades"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$43.00,2,14,2.0,14.0,8,32,53,127,62,255,10965.0,4.92,4.97,4.63,4.89,2.61
9030,830575419710014519,https://www.airbnb.com/rooms/830575419710014519,2025-06-20,city scrape,Quite room to sleep in busy city,403454684,https://www.airbnb.com/users/show/403454684,Mohammad,2021-05-25,"Berlin, Germany",within a day,67%,0%,f,,1.0,1.0,"['email', 'phone']",t,t,,Wedding Zentrum,Mitte,52.55252109434489,13.361052005040492,Private room in rental unit,Private room,1,0.0,0 shared baths,1.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Freezer"", ""Lockbox"", ""Self check-in"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Hangers"", ""Safe"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Free washer"", ""Stove"", ""Park view"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$54.00,1,1125,1.0,1125.0,8,8,9,9,85,0,0.0,4.86,4.74,4.73,4.81,3.03
